pump_id, pressure, temperature, frequency, current
pump-663 , 103.72 , 151.836,41.293,12.555
pump-498 , 106.241 , 148.612,46.788,47.285
pump-419 , 106.175 , 145.673,42.391,51.949
pump-419 , 103.053 , 149.869,41.839,37.257
pump-494 , 104.0 , 138.725,48.871,50.198
pump-663 , 102.021 , 138.918,49.656,25.581
pump-494 , 101.83 , 138.119,44.384,32.107
pump-494 , 101.971 , 153.664,44.809,50.784
pump-494 , 102.429 , 141.227,45.709,50.821
pump-419 , 106.428 , 144.763,41.492,52.571
pump-253 , 105.908 , 139.754,46.728,40.718
pump-663 , 101.228 , 136.525,50.48,6.961
pump-663 , 102.817 , 145.088,38.01,33.714
pump-494 , 106.609 , 149.626,45.376,33.32
pump-494 , 102.469 , 150.616,39.908,55.373
pump-498 , 99.368 , 150.337,47.232,78.091
pump-419 , 101.566 , 145.356,46.952,10.715
pump-253 , 102.339 , 161.132,39.938,38.862
pump-494 , 104.025 , 155.002,40.689,24.446
pump-419 , 105.712 , 138.848,43.993,52.514
pump-498 , 103.658 , 142.995,45.762,53.099
pump-494 , 103.643 , 146.722,47.187,72.604
pump-498 , 103.946 , 134.768,43.934,18.897
pump-494 , 99.808 , 159.751,40.255,39.952
pump-253 , 103.284 , 153.296,53.342,38.974
pump-498 , 104.843 , 144.303,44.547,25.107
pump-253 , 102.641 , 140.716,44.939,61.893
pump-253 , 100.764 , 135.617,41.869,60.822
pump-253 , 106.056 , 133.012,45.33,47.547
pump-419 , 105.013 , 141.264,49.057,57.791
pump-419 , 106.517 , 153.846,46.445,8.342
pump-253 , 103.611 , 157.741,40.159,32.48
pump-498 , 101.386 , 143.706,43.725,13.859
pump-253 , 102.701 , 146.395,46.488,40.649
pump-498 , 104.908 , 152.798,45.981,19.579
pump-494 , 100.858 , 150.775,41.075,18.477
pump-498 , 103.823 , 154.104,43.98,26.304
pump-663 , 102.781 , 146.151,43.248,42.803
pump-498 , 101.926 , 157.916,50.124,30.749
pump-498 , 101.385 , 148.283,53.306,-31.778
pump-498 , 101.754 , 137.833,43.477,52.487
pump-498 , 105.41 , 154.689,47.076,24.165
pump-253 , 105.246 , 153.542,47.6,14.58
pump-419 , 108.148 , 150.354,42.705,23.876
pump-419 , 104.002 , 138.098,43.186,50.527
pump-494 , 105.543 , 153.872,47.935,67.59
pump-253 , 104.941 , 143.008,44.271,15.759
pump-494 , 103.494 , 139.019,39.3,19.727
pump-498 , 103.776 , 136.43,42.48,7.065
pump-494 , 101.128 , 142.941,37.647,-26.498
pump-663 , 101.117 , 153.073,39.083,-3.283
pump-253 , 105.336 , 147.553,40.588,52.034
pump-419 , 104.973 , 138.516,45.363,38.67
pump-253 , 107.843 , 141.307,45.315,33.125
pump-494 , 102.721 , 141.661,41.478,40.075
pump-253 , 108.415 , 155.325,49.163,62.338
pump-498 , 102.404 , 137.011,42.461,49.132
pump-253 , 103.352 , 144.154,44.847,18.056
pump-663 , 104.668 , 145.861,36.794,58.36
pump-663 , 101.467 , 148.714,47.306,56.476
pump-494 , 104.706 , 136.371,44.884,51.547
pump-253 , 104.506 , 138.578,43.508,7.857
pump-494 , 104.093 , 134.571,44.028,16.392
pump-253 , 99.951 , 142.431,48.352,61.757
pump-419 , 104.057 , 150.104,43.551,54.978
pump-253 , 104.511 , 146.493,49.032,41.765
pump-494 , 105.391 , 146.507,43.319,50.116
pump-253 , 102.937 , 149.265,45.977,53.395
pump-498 , 103.698 , 145.829,42.624,56.133
pump-663 , 105.009 , 140.008,41.603,50.151
pump-253 , 103.237 , 146.899,40.566,30.508
pump-253 , 100.248 , 150.119,46.086,46.259
pump-498 , 98.184 , 151.881,44.833,75.207
pump-498 , 103.153 , 156.436,43.045,75.014
pump-663 , 105.691 , 141.505,41.439,4.868
pump-663 , 102.053 , 135.801,42.202,25.598
pump-498 , 104.935 , 139.601,48.049,68.577
pump-253 , 99.276 , 150.831,44.255,53.867
pump-419 , 108.341 , 145.596,43.351,49.08
pump-663 , 104.486 , 151.839,45.68,61.934
pump-253 , 99.788 , 152.574,45.76,18.858
pump-498 , 101.863 , 138.687,43.566,16.947
pump-663 , 99.582 , 137.859,43.71,39.019
pump-494 , 103.532 , 139.307,51.602,45.029
pump-253 , 102.723 , 148.686,48.03,10.485
pump-494 , 107.889 , 156.654,48.09,8.473
pump-663 , 100.599 , 148.898,47.514,20.678
pump-663 , 103.819 , 145.273,49.861,25.441
pump-663 , 102.741 , 144.314,49.476,5.463
pump-494 , 102.667 , 146.833,41.309,36.459
pump-498 , 105.702 , 129.601,43.706,36.078
pump-498 , 101.867 , 148.632,44.741,21.606
pump-663 , 104.303 , 152.423,50.29,22.355
pump-253 , 100.055 , 141.745,47.19,49.97
pump-494 , 103.468 , 138.014,49.425,25.399
pump-253 , 104.237 , 149.528,40.988,44.323
pump-419 , 108.076 , 141.601,47.981,13.879
pump-419 , 104.196 , 150.944,40.538,28.705
pump-419 , 103.356 , 146.869,42.38,54.796
pump-494 , 106.126 , 139.091,42.028,42.728
pump-498 , 101.032 , 143.169,42.582,27.264
pump-494 , 104.227 , 151.423,38.702,18.653
pump-663 , 104.621 , 157.227,40.986,26.276
pump-253 , 105.785 , 139.781,38.852,49.096
pump-663 , 100.695 , 151.778,48.73,53.22
pump-663 , 106.485 , 138.442,47.265,36.977
pump-494 , 105.846 , 149.079,44.972,35.737
pump-494 , 106.932 , 154.019,42.976,68.238
pump-253 , 105.222 , 152.469,43.179,48.375
pump-498 , 100.728 , 146.216,48.132,54.147
pump-253 , 101.027 , 138.336,50.664,41.407
pump-498 , 101.976 , 140.708,44.221,20.133
pump-498 , 100.676 , 138.013,42.674,4.198
pump-253 , 101.127 , 138.013,42.678,64.822
pump-663 , 104.098 , 153.188,45.397,33.92
pump-253 , 104.282 , 155.349,44.387,49.195
pump-494 , 102.709 , 140.689,40.157,-4.77
pump-419 , 104.584 , 150.07,47.737,56.82
pump-663 , 103.628 , 138.564,47.848,41.659
pump-419 , 105.346 , 147.851,44.13,70.994
pump-663 , 104.402 , 136.966,43.874,10.659
pump-663 , 105.174 , 150.631,42.917,48.198
pump-253 , 104.22 , 135.956,46.388,70.648
pump-253 , 104.998 , 144.233,48.1,66.4
pump-498 , 106.24 , 129.149,44.583,24.417
pump-253 , 104.982 , 147.524,43.586,43.757
pump-498 , 103.164 , 146.556,39.906,41.143
pump-419 , 104.742 , 140.5,51.756,18.321
pump-419 , 102.002 , 140.276,46.681,46.693
pump-494 , 101.803 , 138.024,47.549,27.733
pump-498 , 102.991 , 154.108,41.05,32.182
pump-419 , 106.859 , 137.091,40.886,84.016
pump-498 , 103.69 , 145.811,40.113,28.316
pump-498 , 98.481 , 150.292,44.343,36.257
pump-419 , 104.631 , 145.017,44.728,35.95
pump-494 , 102.754 , 151.759,43.086,37.073
pump-663 , 106.786 , 148.973,43.172,16.744
pump-253 , 106.399 , 140.525,46.79,46.049
pump-419 , 101.733 , 148.805,47.846,13.984
pump-253 , 108.116 , 148.513,42.294,34.642
pump-663 , 103.344 , 145.153,47.468,51.44
pump-663 , 103.165 , 140.645,45.38,72.297
pump-498 , 102.583 , 149.747,38.3,21.117
pump-498 , 104.445 , 138.129,43.954,31.831
pump-253 , 100.433 , 139.151,40.381,68.74
pump-419 , 100.843 , 144.508,46.747,23.364
pump-494 , 102.462 , 156.125,47.236,52.338
pump-419 , 104.371 , 144.176,41.941,8.416
pump-663 , 99.85 , 142.179,43.357,30.56
pump-253 , 99.524 , 145.808,31.331,62.8
pump-253 , 102.399 , 143.929,44.644,49.779
pump-419 , 107.749 , 142.671,45.352,42.222
pump-419 , 103.148 , 148.786,41.937,39.649
pump-419 , 104.308 , 139.235,45.047,92.739
pump-494 , 103.091 , 143.2,43.641,38.965
pump-663 , 100.485 , 157.37,44.918,22.691
pump-663 , 104.375 , 144.411,43.203,53.696
pump-253 , 100.042 , 154.984,42.014,-4.723
pump-494 , 104.06 , 140.314,38.396,10.943
pump-494 , 103.84 , 137.574,45.067,69.516
pump-663 , 103.933 , 146.173,38.535,32.951
pump-498 , 106.181 , 152.299,39.934,51.408
pump-253 , 103.583 , 136.353,44.878,24.519
pump-253 , 105.018 , 150.216,51.155,39.698
pump-494 , 102.978 , 138.88,38.55,53.377
pump-419 , 105.476 , 135.374,45.351,5.439
pump-419 , 105.045 , 140.337,43.854,28.353
pump-494 , 104.202 , 151.174,46.085,13.853
pump-498 , 102.949 , 142.118,39.279,44.541
pump-498 , 102.336 , 150.085,42.251,20.768
pump-253 , 105.22 , 150.433,44.465,45.315
pump-663 , 100.77 , 150.746,45.612,34.689
pump-419 , 98.807 , 145.346,44.828,45.381
pump-419 , 102.067 , 144.607,46.858,15.937
pump-419 , 101.587 , 140.792,45.61,2.534
pump-419 , 101.903 , 128.016,44.471,39.649
pump-494 , 102.949 , 149.136,48.074,40.149
pump-494 , 99.712 , 151.658,42.226,18.743
pump-494 , 102.073 , 149.749,44.036,15.202
pump-419 , 108.124 , 154.554,42.379,4.138
pump-498 , 102.522 , 154.92,41.276,1.126
pump-253 , 101.328 , 142.464,44.379,49.63
pump-494 , 105.486 , 148.037,51.944,81.397
pump-663 , 103.129 , 145.145,44.019,1.647
pump-663 , 104.805 , 149.797,46.796,27.29
pump-663 , 104.742 , 144.41,44.719,45.687
pump-253 , 106.765 , 147.584,49.897,24.612
pump-253 , 107.512 , 146.352,42.456,16.262
pump-419 , 106.158 , 148.74,41.266,39.299
pump-498 , 104.092 , 145.421,47.604,19.952
pump-419 , 99.931 , 147.027,40.374,65.958
pump-419 , 104.393 , 148.151,42.723,62.379
pump-494 , 104.517 , 139.231,41.981,2.978
pump-253 , 101.012 , 142.115,38.97,44.602
pump-253 , 105.211 , 132.905,43.049,67.387
pump-419 , 102.926 , 143.859,42.111,58.262
pump-663 , 103.491 , 140.662,43.913,80.335
pump-663 , 105.095 , 134.304,42.112,30.936
pump-663 , 105.769 , 151.535,39.751,31.075
pump-419 , 104.662 , 144.134,46.475,61.545
pump-494 , 105.753 , 136.108,38.303,60.035
pump-494 , 106.773 , 146.912,43.365,35.672
pump-663 , 104.629 , 152.655,45.648,69.507
pump-498 , 102.713 , 151.929,38.179,36.91
pump-663 , 98.505 , 152.628,45.842,60.538
pump-663 , 104.096 , 139.78,46.43,49.685
pump-663 , 103.498 , 149.436,45.145,4.864
pump-498 , 102.999 , 139.997,43.101,43.657
pump-663 , 105.035 , 150.827,36.22,26.546
pump-663 , 103.495 , 150.584,49.719,83.59
pump-419 , 106.595 , 146.006,43.968,7.076
pump-663 , 104.134 , 144.534,37.443,45.069
pump-494 , 106.096 , 143.659,49.935,26.378
pump-253 , 104.602 , 146.7,44.684,56.201
pump-494 , 103.539 , 148.083,44.865,40.265
pump-253 , 100.558 , 152.499,40.889,36.566
pump-419 , 107.457 , 161.439,44.415,58.344
pump-494 , 103.182 , 150.669,50.405,59.015
pump-663 , 104.231 , 151.987,42.277,43.899
pump-419 , 101.189 , 159.304,42.917,18.535
pump-494 , 102.145 , 144.159,41.597,53.464
pump-498 , 104.437 , 156.338,40.501,35.518
pump-498 , 101.776 , 131.547,43.458,42.199
pump-419 , 104.921 , 140.898,38.717,42.409
pump-494 , 103.934 , 162.416,48.483,56.225
pump-419 , 99.955 , 138.732,47.339,39.745
pump-253 , 105.15 , 145.32,48.868,27.131
pump-494 , 105.629 , 152.195,45.828,-19.805
pump-498 , 104.546 , 141.215,47.508,33.737
pump-253 , 100.22 , 136.604,47.454,32.873
pump-494 , 106.232 , 139.9,47.984,28.623
pump-663 , 102.173 , 141.247,42.302,53.205
pump-498 , 106.476 , 139.261,43.556,-4.57
pump-253 , 101.012 , 151.87,47.997,57.153
pump-498 , 102.532 , 130.102,45.238,38.883
pump-498 , 103.836 , 152.061,44.664,14.568
pump-494 , 107.575 , 145.376,42.405,41.178
pump-494 , 104.85 , 146.919,43.153,29.435
pump-494 , 108.043 , 148.43,45.574,5.087
pump-419 , 102.96 , 148.189,47.194,59.737
pump-494 , 101.921 , 147.104,46.937,19.908
pump-498 , 104.85 , 139.736,41.488,32.394
pump-253 , 101.788 , 149.036,45.392,21.218
pump-419 , 99.693 , 142.488,48.492,57.242
pump-253 , 106.793 , 150.12,41.373,62.018
pump-663 , 106.335 , 152.549,42.43,16.919
pump-253 , 106.343 , 156.111,42.863,34.213
pump-494 , 104.569 , 152.417,45.79,34.985
pump-494 , 100.556 , 144.459,47.064,43.861
pump-494 , 107.735 , 148.644,45.983,52.138
pump-494 , 105.438 , 141.225,37.732,71.804
pump-253 , 105.222 , 152.551,44.968,66.216
pump-419 , 106.398 , 142.955,51.067,62.881
pump-494 , 103.454 , 144.091,44.287,38.096
pump-419 , 106.622 , 138.91,45.08,59.105
pump-253 , 102.571 , 147.196,42.147,16.423
pump-663 , 103.709 , 132.266,45.403,39.009
pump-663 , 104.69 , 149.733,46.313,21.195
pump-253 , 106.665 , 146.115,40.925,64.022
pump-498 , 106.259 , 148.401,43.377,38.041
pump-663 , 101.011 , 143.306,48.16,54.015
pump-663 , 101.77 , 142.869,44.963,31.26
pump-253 , 100.083 , 141.251,41.377,7.764
pump-663 , 104.662 , 147.079,43.821,17.54
pump-663 , 102.316 , 146.538,41.241,51.659
pump-498 , 101.137 , 139.467,35.572,49.196
pump-494 , 103.793 , 141.726,41.36,57.364
pump-663 , 103.969 , 150.003,39.615,65.075
pump-253 , 100.926 , 141.858,39.092,71.045
pump-498 , 103.371 , 159.417,47.059,76.296
pump-419 , 105.14 , 141.963,44.131,37.064
pump-253 , 105.265 , 148.71,48.02,40.66
pump-419 , 104.307 , 136.727,45.801,74.326
pump-663 , 104.812 , 155.098,46.543,25.766
pump-498 , 103.348 , 151.893,46.095,58.495
pump-253 , 102.68 , 136.141,52.994,65.256
pump-419 , 104.61 , 145.568,43.501,42.71
pump-494 , 101.399 , 154.349,42.682,38.437
pump-419 , 105.758 , 140.955,52.432,48.134
pump-498 , 101.021 , 141.895,34.262,30.009
pump-494 , 107.996 , 137.998,45.719,5.214
pump-419 , 100.047 , 138.958,42.244,48.393
pump-419 , 104.994 , 139.106,45.246,36.964
pump-663 , 101.621 , 147.12,38.907,12.745
pump-494 , 101.664 , 140.274,50.469,52.255
pump-419 , 100.864 , 143.331,39.997,37.566
pump-494 , 105.818 , 139.055,44.673,96.434
pump-419 , 105.843 , 150.01,47.054,75.655
pump-498 , 105.53 , 146.296,42.03,49.814
pump-663 , 104.04 , 148.296,36.05,67.429
pump-494 , 101.837 , 144.498,39.087,30.605
pump-419 , 105.683 , 141.917,52.206,36.048
pump-253 , 105.322 , 132.863,54.072,52.953
pump-663 , 106.636 , 137.868,48.629,20.552
pump-253 , 105.931 , 137.458,44.342,23.145
pump-663 , 105.078 , 145.818,42.146,20.024
pump-494 , 101.873 , 145.109,46.211,38.621
pump-419 , 102.959 , 149.324,54.99,22.518
pump-494 , 105.159 , 148.54,45.123,42.26
pump-419 , 101.971 , 150.181,40.632,60.258
pump-419 , 103.721 , 133.668,50.73,80.409
pump-498 , 106.562 , 147.445,39.668,26.933
pump-253 , 109.14 , 152.856,36.202,41.141
pump-253 , 102.838 , 141.417,41.136,33.459
pump-494 , 100.856 , 134.714,44.165,74.205
pump-419 , 103.087 , 148.165,42.128,3.6
pump-494 , 99.563 , 139.499,41.868,87.704
pump-419 , 106.725 , 157.49,44.663,82.843
pump-419 , 101.666 , 151.93,47.249,27.204
pump-253 , 104.653 , 145.143,46.686,42.094
pump-253 , 103.058 , 146.026,38.063,36.034
pump-494 , 103.558 , 142.133,48.845,43.045
pump-494 , 103.899 , 136.952,47.526,49.939
pump-494 , 100.036 , 148.603,48.45,104.066
pump-253 , 103.785 , 151.209,39.921,33.138
pump-494 , 102.958 , 150.439,42.242,52.514
pump-498 , 101.081 , 137.795,36.857,37.224
pump-253 , 105.198 , 153.038,44.906,48.231
pump-253 , 104.766 , 144.974,41.285,26.967
pump-419 , 100.7 , 145.18,44.359,61.351
pump-419 , 107.347 , 143.101,49.694,31.469
pump-498 , 102.532 , 129.131,41.475,2.942
pump-253 , 101.979 , 144.012,48.485,5.17
pump-498 , 103.236 , 139.839,48.0,34.195
pump-253 , 104.634 , 144.303,45.587,55.064
pump-663 , 104.74 , 144.931,44.73,48.812
pump-494 , 101.492 , 141.765,46.211,54.365
pump-419 , 105.369 , 148.592,43.543,28.25
pump-253 , 103.956 , 147.547,45.372,37.909
pump-419 , 102.455 , 148.656,44.612,44.001
pump-419 , 102.942 , 158.373,41.54,37.356
pump-494 , 105.961 , 153.604,47.123,26.288
pump-498 , 101.248 , 144.867,43.517,32.714
pump-253 , 105.164 , 131.033,46.032,32.929
pump-498 , 101.229 , 148.171,44.136,-11.021
pump-494 , 102.377 , 142.253,43.445,55.416
pump-419 , 105.75 , 143.102,41.039,17.603
pump-494 , 102.235 , 168.022,45.744,17.875
pump-498 , 104.236 , 133.237,45.149,49.05
pump-498 , 102.62 , 146.374,45.12,41.559
pump-419 , 101.603 , 146.258,39.316,24.813
pump-494 , 104.56 , 148.964,49.873,53.717
pump-419 , 101.848 , 146.812,46.775,2.326
pump-253 , 106.49 , 138.391,41.383,49.676
pump-498 , 103.006 , 147.721,40.714,41.989
pump-253 , 103.297 , 148.046,43.418,38.281
pump-494 , 104.452 , 147.991,45.55,36.549
pump-498 , 105.173 , 138.455,43.936,34.087
pump-419 , 101.972 , 141.543,42.176,16.082
pump-498 , 103.886 , 143.58,41.82,32.497
pump-494 , 102.977 , 146.145,44.146,16.024
pump-498 , 102.718 , 137.815,40.906,63.097
pump-663 , 101.141 , 160.162,43.721,17.34
pump-419 , 100.875 , 148.498,45.796,28.251
pump-494 , 108.077 , 142.217,47.755,36.347
pump-494 , 101.668 , 140.943,45.483,54.256
pump-498 , 101.227 , 153.809,41.54,43.96
pump-494 , 104.313 , 141.804,42.045,64.736
pump-498 , 105.181 , 144.381,46.606,37.544
pump-498 , 108.131 , 151.047,39.365,25.78
pump-498 , 104.932 , 160.162,42.755,29.311
pump-419 , 102.574 , 135.05,38.263,26.346
pump-498 , 108.941 , 147.161,38.922,27.628
pump-498 , 99.845 , 139.01,45.387,75.73
pump-494 , 103.306 , 145.424,46.384,36.122
pump-419 , 103.995 , 152.595,43.751,33.686
pump-253 , 107.098 , 141.42,41.713,29.652
pump-498 , 105.298 , 132.319,46.585,43.248
pump-253 , 101.143 , 150.41,43.986,16.067
pump-494 , 104.306 , 142.924,41.871,25.114
pump-498 , 105.995 , 150.485,44.655,51.692
pump-253 , 104.438 , 158.113,46.113,22.833
pump-253 , 104.065 , 147.408,46.998,50.499
pump-663 , 102.604 , 154.276,50.735,32.073
pump-419 , 102.831 , 152.614,45.194,61.305
pump-663 , 103.544 , 149.407,49.615,49.857
pump-498 , 97.948 , 149.743,50.596,34.453
pump-498 , 101.814 , 132.109,40.863,39.738
pump-253 , 99.808 , 148.015,42.759,-1.4
pump-253 , 105.019 , 152.385,47.913,42.065
pump-253 , 101.239 , 146.735,40.396,23.726
pump-498 , 103.391 , 132.755,43.609,25.3
pump-494 , 103.968 , 140.519,47.566,37.853
pump-663 , 102.461 , 146.467,42.563,46.903
pump-253 , 102.029 , 151.041,46.184,52.957
pump-498 , 101.812 , 154.554,43.298,40.639
pump-498 , 106.84 , 149.667,38.675,47.604
pump-494 , 102.662 , 140.794,42.006,5.593
pump-498 , 103.562 , 151.434,45.702,25.628
pump-419 , 105.657 , 139.947,44.458,16.531
pump-419 , 102.852 , 158.889,48.949,48.371
pump-498 , 102.4 , 143.485,46.316,21.31
pump-419 , 103.484 , 147.819,43.607,14.215
pump-498 , 103.389 , 134.458,47.886,10.301
pump-419 , 103.584 , 142.882,44.508,51.293
pump-419 , 103.84 , 145.604,39.525,29.999
pump-498 , 102.163 , 134.611,50.54,26.359
pump-494 , 106.843 , 151.135,44.035,45.556
pump-253 , 109.408 , 147.109,45.427,57.374
pump-419 , 103.593 , 150.453,45.143,50.023
pump-663 , 101.836 , 150.114,43.464,34.092
pump-494 , 106.225 , 135.847,45.361,91.755
pump-253 , 97.665 , 131.701,47.303,8.82
pump-494 , 102.142 , 133.017,43.864,40.898
pump-494 , 103.246 , 146.052,42.761,25.048
pump-253 , 102.611 , 140.381,45.139,35.618
pump-253 , 105.336 , 127.467,46.093,37.384
pump-419 , 106.647 , 140.155,44.154,6.116
pump-253 , 104.212 , 141.379,46.45,27.527
pump-419 , 107.649 , 165.633,47.183,10.845
pump-419 , 104.097 , 146.506,44.12,26.564
pump-494 , 103.792 , 140.521,48.293,5.992
pump-663 , 105.841 , 149.746,44.55,38.923
pump-419 , 102.15 , 144.153,45.251,28.012
pump-494 , 104.72 , 152.512,41.832,27.125
pump-494 , 104.623 , 143.289,47.003,14.627
pump-419 , 103.861 , 148.78,49.229,32.137
pump-663 , 104.913 , 145.338,42.82,8.708
pump-253 , 103.601 , 136.694,46.566,34.298
pump-663 , 107.148 , 133.249,42.847,49.774
pump-494 , 102.649 , 138.558,41.967,39.957
pump-663 , 104.516 , 143.347,47.776,12.94
pump-498 , 100.916 , 148.741,44.919,33.247
pump-419 , 101.728 , 134.659,30.989,50.431
pump-419 , 101.717 , 144.771,43.675,8.388
pump-494 , 103.571 , 145.473,46.808,13.706
pump-253 , 102.71 , 148.303,44.377,44.603
pump-498 , 104.731 , 136.821,46.932,47.265
pump-253 , 105.47 , 154.586,41.02,22.162
pump-419 , 103.72 , 143.261,40.395,31.915
pump-419 , 103.158 , 142.453,41.464,13.908
pump-253 , 104.016 , 151.073,44.137,71.972
pump-498 , 105.598 , 152.423,46.688,27.834
pump-494 , 99.165 , 149.261,44.874,11.759
pump-419 , 101.31 , 160.048,43.145,22.686
pump-253 , 105.867 , 150.305,40.755,56.087
pump-253 , 103.11 , 164.845,47.218,44.297
pump-494 , 102.01 , 166.599,41.47,54.1
pump-253 , 109.186 , 147.59,43.895,-1.601
pump-253 , 106.957 , 149.91,46.232,4.687
pump-494 , 103.622 , 154.033,43.09,50.576
pump-498 , 101.431 , 152.344,43.486,31.44
pump-419 , 100.068 , 137.267,44.766,56.207
pump-663 , 101.233 , 151.167,53.296,-2.776
pump-498 , 103.054 , 139.217,44.927,119.766
pump-253 , 101.637 , 146.082,43.202,30.196
pump-498 , 105.464 , 143.125,44.808,7.516
pump-419 , 103.005 , 163.201,46.436,20.418
pump-419 , 102.839 , 140.056,39.446,29.229
pump-494 , 102.132 , 145.296,42.947,73.296
pump-494 , 105.566 , 141.474,43.346,34.283
pump-419 , 106.111 , 147.082,47.034,53.956
pump-253 , 101.523 , 164.1,46.219,47.534
pump-663 , 103.429 , 147.293,44.017,-0.197
pump-253 , 105.125 , 140.969,45.449,21.147
pump-419 , 103.716 , 138.891,37.677,39.19
pump-253 , 100.885 , 160.341,42.861,32.115
pump-663 , 104.118 , 138.467,44.883,38.912
pump-419 , 103.775 , 155.321,46.373,40.834
pump-663 , 105.91 , 143.752,44.204,27.699
pump-419 , 102.786 , 150.292,41.325,31.569
pump-498 , 106.287 , 147.885,45.418,47.241
pump-498 , 103.054 , 143.815,49.019,49.062
pump-494 , 104.301 , 153.323,39.325,40.382
pump-494 , 101.372 , 139.642,39.739,29.804
pump-419 , 101.573 , 158.855,38.767,56.202
pump-498 , 103.307 , 144.556,46.03,90.635
pump-498 , 104.19 , 157.698,41.794,14.347
pump-498 , 103.196 , 135.987,49.47,57.396
pump-663 , 103.632 , 148.852,49.664,9.14
pump-498 , 104.496 , 128.255,38.741,28.78
pump-253 , 106.053 , 149.568,47.592,49.648
pump-494 , 104.673 , 158.27,44.712,26.578
pump-419 , 103.634 , 155.258,41.382,58.854
pump-663 , 105.944 , 148.37,47.942,78.385
pump-663 , 102.405 , 136.621,45.069,53.545
pump-663 , 101.903 , 136.84,42.898,10.837
pump-498 , 98.79 , 148.574,41.396,43.64
pump-663 , 103.114 , 146.557,55.795,52.962
