Pump Id, Oil Rate, Gas Rate, Water Rate
pump-419 ,104.553,48.659,416.271
pump-419 ,104.553,110.814,486.157
pump-494 ,104.553,33.19,118.222
pump-498 ,104.553,54.163,563.835
pump-419 ,104.553,31.334,547.844
pump-419 ,104.553,35.756,470.75
pump-419 ,104.553,18.981,124.397
pump-494 ,104.553,36.431,995.263
pump-494 ,104.553,71.919,783.36
pump-253 ,104.553,41.063,851.238
pump-498 ,104.553,35.563,762.616
pump-494 ,104.553,60.236,457.279
pump-663 ,104.553,2.619,768.728
pump-253 ,104.553,4.525,669.899
pump-494 ,104.553,7.419,1071.142
pump-253 ,104.553,57.101,1071.575
pump-494 ,104.553,18.742,60.148
pump-419 ,104.553,40.067,515.135
pump-253 ,104.553,35.944,876.916
pump-498 ,104.553,52.816,742.627
pump-253 ,104.553,36.294,717.593
pump-419 ,104.553,16.534,138.799
pump-419 ,104.553,42.74,397.037
pump-494 ,104.553,21.377,1101.859
pump-498 ,104.553,29.169,224.675
pump-498 ,104.553,10.749,149.384
pump-494 ,104.553,34.822,860.66
pump-663 ,104.553,46.638,525.508
pump-494 ,104.553,18.831,508.795
pump-498 ,104.553,27.578,714.231
pump-253 ,104.553,25.515,879.919
pump-498 ,104.553,16.825,752.282
pump-419 ,104.553,69.832,306.703
pump-663 ,104.553,34.817,174.825
pump-419 ,104.553,35.651,208.311
pump-253 ,104.553,29.922,762.562
pump-494 ,104.553,40.885,162.136
pump-253 ,104.553,8.392,70.696
pump-663 ,104.553,20.758,779.576
pump-498 ,104.553,46.82,515.901
pump-498 ,104.553,13.938,126.313
pump-419 ,104.553,7.387,351.953
pump-494 ,104.553,35.303,561.966
pump-498 ,104.553,76.155,448.16
pump-494 ,104.553,42.202,583.499
pump-253 ,104.553,26.56,552.694
pump-253 ,104.553,17.768,325.948
pump-419 ,104.553,27.49,497.378
pump-663 ,104.553,30.52,440.318
pump-419 ,104.553,71.905,621.042
pump-663 ,104.553,38.75,382.25
pump-494 ,104.553,60.57,272.726
pump-419 ,104.553,60.86,-122.735
pump-498 ,104.553,29.654,169.671
pump-663 ,104.553,29.679,221.329
pump-419 ,104.553,25.886,757.54
pump-419 ,104.553,41.18,775.722
pump-663 ,104.553,17.669,608.502
pump-498 ,104.553,10.944,485.759
pump-253 ,104.553,28.423,472.677
pump-253 ,104.553,35.894,906.83
pump-663 ,104.553,79.282,278.771
pump-663 ,104.553,0.091,176.009
pump-494 ,104.553,62.396,1255.084
pump-494 ,104.553,71.048,601.567
pump-419 ,104.553,4.113,361.007
pump-494 ,104.553,86.286,578.392
pump-253 ,104.553,0.676,119.488
pump-494 ,104.553,20.062,836.238
pump-494 ,104.553,35.942,853.018
pump-419 ,104.553,48.419,182.157
pump-253 ,104.553,4.055,290.585
pump-253 ,104.553,44.845,615.674
pump-494 ,104.553,48.185,198.191
pump-498 ,104.553,64.74,626.805
pump-253 ,104.553,94.257,355.377
pump-419 ,104.553,54.501,832.427
pump-663 ,104.553,42.827,590.385
pump-419 ,104.553,17.12,778.09
pump-419 ,104.553,11.821,581.277
pump-663 ,104.553,4.177,1160.947
pump-253 ,104.553,60.537,634.564
pump-663 ,104.553,54.31,260.05
pump-419 ,104.553,70.032,621.345
pump-663 ,104.553,62.421,492.653
pump-494 ,104.553,18.826,231.997
pump-419 ,104.553,29.217,349.483
pump-498 ,104.553,43.801,710.407
pump-253 ,104.553,29.317,495.185
pump-494 ,104.553,14.668,573.662
pump-498 ,104.553,66.776,926.427
pump-494 ,104.553,41.006,528.328
pump-253 ,104.553,26.392,361.296
pump-498 ,104.553,0.606,237.654
pump-498 ,104.553,75.568,700.919
pump-498 ,104.553,78.418,253.213
pump-253 ,104.553,30.957,179.812
pump-419 ,104.553,45.538,570.235
pump-494 ,104.553,38.473,897.445
pump-498 ,104.553,28.416,514.438
pump-253 ,104.553,3.786,869.616
pump-253 ,104.553,42.695,246.904
pump-419 ,104.553,53.115,360.737
pump-498 ,104.553,5.977,371.592
pump-663 ,104.553,27.449,599.421
pump-663 ,104.553,34.363,492.737
pump-663 ,104.553,15.977,214.19
pump-419 ,104.553,62.97,298.721
pump-498 ,104.553,23.572,841.72
pump-494 ,104.553,43.404,957.972
pump-663 ,104.553,45.426,537.115
pump-494 ,104.553,71.454,517.607
pump-494 ,104.553,54.558,613.438
pump-663 ,104.553,84.69,625.081
pump-419 ,104.553,15.337,948.54
pump-253 ,104.553,54.303,105.329
pump-498 ,104.553,15.19,121.711
pump-253 ,104.553,4.637,830.382
pump-498 ,104.553,44.097,938.829
pump-494 ,104.553,22.423,364.975
pump-498 ,104.553,40.389,451.015
pump-498 ,104.553,23.391,618.82
pump-663 ,104.553,8.175,491.585
pump-419 ,104.553,80.712,166.581
pump-494 ,104.553,36.437,921.284
pump-498 ,104.553,16.344,1219.815
pump-498 ,104.553,57.465,953.349
pump-253 ,104.553,27.399,36.31
pump-498 ,104.553,35.476,215.283
pump-498 ,104.553,83.768,1344.325
pump-419 ,104.553,53.827,996.557
pump-494 ,104.553,52.993,600.912
pump-663 ,104.553,43.868,632.305
pump-498 ,104.553,8.967,724.757
pump-663 ,104.553,49.72,383.694
pump-253 ,104.553,57.792,552.904
pump-663 ,104.553,47.322,530.775
pump-419 ,104.553,43.47,452.148
pump-498 ,104.553,69.212,918.216
pump-253 ,104.553,46.875,214.468
pump-663 ,104.553,52.316,649.981
pump-419 ,104.553,58.713,539.275
pump-494 ,104.553,36.858,562.132
pump-498 ,104.553,47.417,100.83
,,,
pump-663 ,104.553,78.272,741.028
pump-253 ,104.553,18.676,968.865
pump-494 ,104.553,61.168,635.104
pump-663 ,104.553,5.151,40.215
pump-498 ,104.553,18.521,523.805
pump-253 ,104.553,1.193,967.509
pump-663 ,104.553,57.495,534.122
pump-253 ,104.553,30.269,765.646
pump-663 ,104.553,37.122,218.179
pump-663 ,104.553,53.02,1178.453
pump-663 ,104.553,77.676,274.844
pump-253 ,104.553,28.667,720.38
pump-253 ,104.553,55.638,907.061
pump-498 ,104.553,15.166,394.437
pump-663 ,104.553,10.332,404.702
pump-419 ,104.553,5.185,704.143
pump-494 ,104.553,31.172,647.42
pump-494 ,104.553,53.362,497.48
pump-419 ,104.553,48.954,581.99
pump-663 ,104.553,47.016,931.354
pump-494 ,104.553,78.515,198.31
pump-419 ,104.553,47.99,130.453
pump-419 ,104.553,4.191,608.244
pump-253 ,104.553,27.162,198.113
pump-663 ,104.553,65.248,780.825
pump-419 ,104.553,18.555,411.552
pump-498 ,104.553,32.973,537.782
pump-498 ,104.553,74.15,991.398
pump-253 ,104.553,53.867,579.893
pump-494 ,104.553,17.409,321.197
pump-494 ,104.553,17.932,333.823
pump-663 ,104.553,56.645,1031.8
pump-663 ,104.553,29.225,1011.398
pump-419 ,104.553,50.106,758.933
pump-253 ,104.553,19.474,808.539
pump-419 ,104.553,47.203,611.825
pump-419 ,104.553,29.322,276.904
pump-419 ,104.553,56.627,400.43
pump-498 ,104.553,24.625,733.224
pump-253 ,104.553,49.377,335.124
pump-253 ,104.553,40.462,633.636
pump-663 ,104.553,20.645,250.169
pump-494 ,104.553,42.752,411.002
pump-663 ,104.553,53.548,304.565
pump-663 ,104.553,48.376,724.774
pump-419 ,104.553,59.118,474.79
pump-494 ,104.553,47.788,720.375
pump-494 ,104.553,64.437,565.996
pump-498 ,104.553,17.871,714.189
pump-419 ,104.553,36.046,517.758
pump-663 ,104.553,41.57,753.668
pump-253 ,104.553,76.555,904.485
pump-253 ,104.553,22.096,869.465
pump-663 ,104.553,56.788,338.364
pump-494 ,104.553,38.022,631.699
pump-663 ,104.553,59.405,674.626
pump-663 ,104.553,56.955,686.05
pump-494 ,104.553,60.803,381.783
pump-498 ,104.553,48.892,748.96
pump-663 ,104.553,11.501,502.654
pump-253 ,104.553,57.602,630.28
pump-498 ,104.553,38.899,302.531
pump-663 ,104.553,3.672,840.313
pump-419 ,104.553,73.983,557.546
pump-253 ,104.553,29.738,508.681
pump-253 ,104.553,11.421,596.533
pump-419 ,104.553,87.954,827.306
pump-494 ,104.553,37.992,480.749
pump-498 ,104.553,9.444,830.367
pump-663 ,104.553,22.073,446.964
pump-494 ,104.553,43.444,395.157
pump-253 ,104.553,67.877,1088.444
pump-494 ,104.553,26.729,-80.365
pump-494 ,104.553,48.111,553.955
pump-663 ,104.553,87.528,-152.035
pump-494 ,104.553,40.703,415.945
pump-498 ,104.553,28.708,666.692
pump-494 ,104.553,73.919,701.824
pump-253 ,104.553,21.779,483.504
pump-494 ,104.553,58.112,772.159
pump-494 ,104.553,34.555,546.752
pump-663 ,104.553,39.948,649.121
pump-494 ,104.553,0.865,-201.9
pump-494 ,104.553,20.482,343.954
pump-419 ,104.553,24.719,604.672
pump-253 ,104.553,25.948,688.949
pump-419 ,104.553,54.141,1213.079
pump-498 ,104.553,11.238,409.763
pump-494 ,104.553,37.775,622.135
pump-253 ,104.553,9.101,839.093
pump-253 ,104.553,14.642,819.127
pump-419 ,104.553,57.528,665.379
pump-663 ,104.553,3.412,343.982
pump-498 ,104.553,70.309,645.447
pump-253 ,104.553,22.995,659.561
pump-498 ,104.553,17.245,547.033
pump-663 ,104.553,30.126,674.837
pump-253 ,104.553,37.607,686.973
pump-498 ,104.553,42.309,265.812
pump-419 ,104.553,60.862,220.521
pump-498 ,104.553,58.356,643.255
pump-663 ,104.553,19.761,977.103
pump-253 ,104.553,28.145,242.744
pump-663 ,104.553,27.195,1127.75
pump-419 ,104.553,41.637,530.966
pump-494 ,104.553,37.973,357.019
pump-253 ,104.553,18.383,634.978
pump-494 ,104.553,37.97,347.243
pump-253 ,104.553,56.144,1153.027
pump-663 ,104.553,54.225,418.311
pump-494 ,104.553,83.652,371.622
pump-494 ,104.553,39.477,578.341
pump-498 ,104.553,6.608,490.191
pump-663 ,104.553,11.711,725.817
pump-663 ,104.553,36.812,245.431
pump-663 ,104.553,58.541,813.38
pump-498 ,104.553,41.058,126.272
pump-494 ,104.553,7.169,446.818
pump-253 ,104.553,46.463,741.313
pump-498 ,104.553,56.658,330.972
pump-253 ,104.553,61.634,828.354
pump-498 ,104.553,11.458,463.172
pump-419 ,104.553,72.445,913.01
pump-494 ,104.553,22.953,596.517
pump-494 ,104.553,14.49,898.57
pump-419 ,104.553,57.829,1281.596
pump-498 ,104.553,63.472,344.531
pump-419 ,104.553,12.247,569.359
pump-494 ,104.553,58.316,472.407
pump-498 ,104.553,12.959,144.06
pump-494 ,104.553,15.423,597.984
pump-663 ,104.553,23.837,735.797
pump-494 ,104.553,1.132,848.736
pump-663 ,104.553,46.664,400.527
pump-253 ,104.553,39.991,425.883
pump-663 ,104.553,59.493,1147.008
pump-663 ,104.553,30.408,550.116
pump-419 ,104.553,24.948,957.668
pump-498 ,104.553,8.149,988.471
pump-253 ,104.553,20.616,768.44
pump-253 ,104.553,35.086,225.922
pump-419 ,104.553,14.357,1042.132
pump-498 ,104.553,57.309,154.851
pump-419 ,104.553,54.119,270.344
pump-494 ,104.553,9.595,588.238
pump-419 ,104.553,28.845,-74.01
pump-494 ,104.553,36.044,625.424
pump-419 ,104.553,44.4,803.288
pump-663 ,104.553,28.101,771.92
pump-663 ,104.553,103.259,903.008
pump-498 ,104.553,59.834,543.064
pump-253 ,104.553,7.265,314.843
pump-498 ,104.553,42.859,1019.288
pump-498 ,104.553,33.755,560.253
pump-663 ,104.553,12.816,995.52
pump-498 ,104.553,5.321,787.782
pump-498 ,104.553,44.805,1157.686
pump-494 ,104.553,33.595,65.931
pump-663 ,104.553,32.899,290.291
pump-663 ,104.553,11.792,150.524
pump-663 ,104.553,27.087,851.947
pump-663 ,104.553,62.873,459.919
pump-494 ,104.553,65.702,1065.921
pump-419 ,104.553,42.284,774.642
pump-419 ,104.553,22.037,954.71
pump-419 ,104.553,27.823,444.917
pump-663 ,104.553,61.046,636.844
pump-494 ,104.553,45.959,386.951
pump-498 ,104.553,3.176,1223.33
pump-498 ,104.553,44.169,444.434
pump-498 ,104.553,6.698,1156.087
pump-494 ,104.553,11.402,533.472
pump-494 ,104.553,28.157,220.63
pump-494 ,104.553,37.535,455.69
pump-253 ,104.553,5.908,512.577
pump-419 ,104.553,28.024,563.404
pump-498 ,104.553,14.539,1148.273
pump-253 ,104.553,70.401,683.142
pump-498 ,104.553,13.404,595.943
pump-494 ,104.553,70.117,1135.667
pump-663 ,104.553,44.985,310.02
pump-253 ,104.553,1.038,614.204
pump-498 ,104.553,39.094,729.366
pump-253 ,104.553,61.37,416.693
pump-253 ,104.553,39.168,1138.62
pump-253 ,104.553,7.235,655.644
pump-419 ,104.553,48.598,944.789
pump-494 ,104.553,51.542,584.857
pump-494 ,104.553,8.481,427.659
pump-494 ,104.553,51.802,418.876
pump-498 ,104.553,60.144,350.458
pump-663 ,104.553,39.799,425.041
pump-498 ,104.553,57.047,691.404
pump-663 ,104.553,27.683,751.202
pump-498 ,104.553,17.626,631.574
pump-663 ,104.553,71.388,315.085
pump-498 ,104.553,32.534,649.066
pump-494 ,104.553,75.709,102.038
pump-663 ,104.553,36.381,1012.771
pump-498 ,104.553,43.686,473.709
pump-498 ,104.553,48.924,1141.677
pump-498 ,104.553,48.161,355.52
pump-663 ,104.553,43.572,632.287
pump-419 ,104.553,7.895,404.362
pump-494 ,104.553,46.302,85.105
pump-494 ,104.553,41.009,777.391
pump-419 ,104.553,14.381,681.872
pump-253 ,104.553,32.553,748.562
pump-253 ,104.553,15.873,446.001
pump-494 ,104.553,41.331,488.877
pump-419 ,104.553,60.167,317.355
pump-419 ,104.553,2.935,831.734
pump-663 ,104.553,29.386,582.589
pump-663 ,104.553,25.498,966.229
pump-253 ,104.553,66.721,307.419
pump-498 ,104.553,41.177,705.245
pump-253 ,104.553,22.836,945.808
pump-494 ,104.553,25.214,729.419
pump-663 ,104.553,35.583,889.755
pump-419 ,104.553,27.087,555.91
pump-494 ,104.553,20.149,587.166
pump-419 ,104.553,19.537,581.398
pump-494 ,104.553,22.334,535.008
pump-419 ,104.553,47.839,643.972
pump-663 ,104.553,30.972,904.859
pump-419 ,104.553,6.117,402.091
pump-494 ,104.553,50.922,645.344
pump-494 ,104.553,45.622,526.26
pump-498 ,104.553,52,584.142
pump-419 ,104.553,45.213,694.792
pump-494 ,104.553,21.644,840.672
pump-663 ,104.553,61.633,482.682
pump-419 ,104.553,20.011,404.07
pump-494 ,104.553,65.412,887.454
pump-419 ,104.553,31.538,548.072
pump-498 ,104.553,77.101,586.715
pump-663 ,104.553,33.473,157.528
pump-494 ,104.553,79.726,479.189
pump-498 ,104.553,44.612,714.67
pump-663 ,104.553,43.325,198.288
pump-663 ,104.553,48.742,14.806
pump-253 ,104.553,32.188,534.323
pump-494 ,104.553,40.126,757.203
pump-419 ,104.553,14.671,540.331
pump-253 ,104.553,86.934,570.121
pump-663 ,104.553,43.848,686.43
pump-494 ,104.553,70.235,754.037
pump-253 ,104.553,12.777,527.139
pump-494 ,104.553,59.546,485.934
pump-663 ,104.553,57.371,277.099
pump-419 ,104.553,27.49,410.709
pump-498 ,104.553,67.094,239.159
pump-498 ,104.553,61.235,513.985
pump-494 ,104.553,30.285,620.134
pump-498 ,104.553,39.686,467.307
pump-494 ,104.553,33.808,480.614
pump-498 ,104.553,18.804,626.059
pump-253 ,104.553,17.63,165.908
pump-498 ,104.553,79.238,899.137
pump-419 ,104.553,4.917,445.588
pump-498 ,104.553,58.631,315.878
pump-494 ,104.553,50.375,615.34
pump-663 ,104.553,62.348,464.927
pump-494 ,104.553,14.46,402.139
pump-494 ,104.553,54.052,185.778
pump-494 ,104.553,23.721,150.133
pump-253 ,104.553,22.56,544.997
pump-253 ,104.553,41.442,528.503
pump-419 ,104.553,85.605,178.517
pump-253 ,104.553,41.201,621.21
pump-498 ,104.553,10.2,789.852
pump-498 ,104.553,31.129,418.281
pump-494 ,104.553,13.476,272.746
pump-494 ,104.553,64.402,437.263
pump-253 ,104.553,8.444,263.726
pump-494 ,104.553,2.781,146.758
pump-494 ,104.553,51.206,132.74
pump-498 ,104.553,34.134,844.182
pump-498 ,104.553,77.09,918.338
pump-419 ,104.553,10.875,172.329
pump-498 ,104.553,15.526,538.462
pump-419 ,104.553,18.834,480.834
pump-494 ,104.553,12.954,471.748
pump-498 ,104.553,18.539,770.581
pump-253 ,104.553,21.315,273.309
pump-498 ,104.553,32.094,837.884
pump-498 ,104.553,11.692,820.095
pump-419 ,104.553,52.571,422.642
pump-494 ,104.553,30.496,284.394
pump-663 ,104.553,56.958,316.446
pump-494 ,104.553,84.414,720
pump-253 ,104.553,85.152,570.006
pump-419 ,104.553,58.834,724.437
pump-419 ,104.553,20.161,368.213
pump-663 ,104.553,52.653,177.447
pump-663 ,104.553,49.511,1078.022
pump-253 ,104.553,90.807,775.589
pump-253 ,104.553,75.455,434.791
pump-494 ,104.553,63.124,184.646
pump-663 ,104.553,14.611,967.96
pump-253 ,104.553,10.03,716.152
pump-419 ,104.553,61.574,745.198
pump-498 ,104.553,36.108,685.13
pump-498 ,104.553,56.819,174.996
pump-498 ,104.553,71.078,686.862
pump-494 ,104.553,60.797,715.078
pump-494 ,104.553,53.792,636.736
pump-663 ,104.553,16.444,531.041
pump-253 ,104.553,6.746,555.705
pump-419 ,104.553,47.583,641.545
pump-253 ,104.553,6.865,811.797
pump-253 ,104.553,46.625,526.359
pump-253 ,104.553,81.023,721.509
pump-498 ,104.553,71.969,865.727
pump-419 ,104.553,60.438,1097.379
pump-253 ,104.553,46.221,1139.188
pump-253 ,104.553,4.286,378.579
pump-498 ,104.553,3.07,524.793
pump-663 ,104.553,87.202,529.398
pump-498 ,104.553,48.499,462.353
pump-253 ,104.553,44.142,610.096
pump-494 ,104.553,12.441,-234.814
pump-663 ,104.553,35.367,300.105
pump-419 ,104.553,44.005,427.56
pump-663 ,104.553,44.318,239.433
pump-253 ,104.553,79.832,874.157
pump-498 ,104.553,39.885,583.467
pump-663 ,104.553,50.324,717.35
pump-498 ,104.553,4.761,788.233
pump-419 ,104.553,16.248,681.152
pump-663 ,104.553,30.258,188.565
pump-419 ,104.553,47.69,616.544
pump-663 ,104.553,27.551,386.997
pump-419 ,104.553,40.464,392.963
pump-419 ,104.553,88.519,660.83
pump-663 ,104.553,54.982,955.858
pump-498 ,104.553,55.582,496.256
pump-498 ,104.553,18.131,690.983
pump-253 ,104.553,3.211,545.316
pump-498 ,104.553,22.742,899.374
pump-253 ,104.553,25.804,206.266
pump-498 ,104.553,26.11,278.488
pump-494 ,104.553,1.504,907.877
pump-498 ,104.553,89.946,418.579
pump-253 ,104.553,7.678,391.783
pump-253 ,104.553,13.321,497.914
pump-494 ,104.553,77.528,550.297
pump-498 ,104.553,26.998,632.729
pump-419 ,104.553,13.833,453.696
pump-498 ,104.553,64.624,415.399
pump-498 ,104.553,31.63,942.758
pump-419 ,104.553,70.589,133.054
pump-663 ,104.553,15.979,-104.775
pump-253 ,104.553,59.354,139.239
pump-494 ,104.553,12.677,669.559
pump-419 ,104.553,24.345,657.9
pump-494 ,104.553,34.909,762.96
pump-253 ,104.553,8.323,389.217
pump-253 ,104.553,22.02,646.764
pump-253 ,104.553,12.359,956.534
pump-498 ,104.553,59.01,696.277
pump-419 ,104.553,19.841,234.42
pump-253 ,104.553,42.822,437.954
pump-494 ,104.553,14.169,517.702
pump-419 ,104.553,8.373,727.44
pump-253 ,104.553,20.355,799.117
pump-663 ,104.553,34.833,571.073
pump-498 ,104.553,51.003,-248.008
pump-419 ,104.553,13.184,787.695
pump-663 ,104.553,21.473,715.584
pump-419 ,104.553,67.816,580.516
pump-494 ,104.553,8.295,305.98
pump-419 ,104.553,69.575,448.957
pump-663 ,104.553,58.967,642.805
pump-419 ,104.553,41.716,975.949
pump-419 ,104.553,34.743,727.02
pump-494 ,104.553,22.383,1173.251
pump-494 ,104.553,33.186,591.275
pump-498 ,104.553,80.678,615.072
pump-663 ,104.553,60.132,232.737
pump-253 ,104.553,51.891,791.187
pump-419 ,104.553,37.252,340.908
pump-253 ,104.553,52.86,492.445
pump-419 ,104.553,33.491,928.492
pump-253 ,104.553,59.312,603.869
pump-498 ,104.553,24.589,-137.327
pump-498 ,104.553,74.844,484.149
pump-494 ,104.553,38.91,212.011
pump-253 ,104.553,54.858,266.381
pump-419 ,104.553,70.648,681.709
pump-498 ,104.553,51.223,724.105
pump-253 ,104.553,69.162,209.756
pump-494 ,104.553,68.648,1083.5
pump-494 ,104.553,24.52,1020.206
pump-663 ,104.553,39.97,604.88
pump-663 ,104.553,52.854,747.511
pump-663 ,104.553,36.964,1181.057
pump-498 ,104.553,47.832,168.097
pump-663 ,104.553,46.685,373.367
pump-663 ,104.553,14.899,979.999
pump-494 ,104.553,24.819,1042.358
pump-494 ,104.553,50.111,563.929
pump-419 ,104.553,51.13,851.136
pump-419 ,104.553,23.341,916.544
pump-253 ,104.553,14.942,598.824
pump-419 ,104.553,19.047,187.029
pump-419 ,104.553,53.148,881.439
pump-253 ,104.553,22.028,609.81
pump-494 ,104.553,50.499,656.059
pump-494 ,104.553,75.73,647.52
pump-253 ,104.553,27.052,943.101
pump-498 ,104.553,22.718,383.399
pump-253 ,104.553,21.285,595.92
pump-498 ,104.553,37.277,628.251
pump-494 ,104.553,28.974,421.571
pump-419 ,104.553,29.344,659.464
pump-253 ,104.553,7.953,545.556
pump-498 ,104.553,52.917,470.064
pump-253 ,104.553,31.25,254.46
pump-498 ,104.553,33.449,817.657
pump-494 ,104.553,76.471,841.856
pump-253 ,104.553,69.833,819.114
pump-253 ,104.553,13.332,725.009
pump-494 ,104.553,6.46,295.748
pump-494 ,104.553,0.102,1004.535
pump-419 ,104.553,21.16,726.424
pump-494 ,104.553,18.251,781.706
pump-498 ,104.553,3.498,1289.719
pump-419 ,104.553,75.449,1038.592
pump-253 ,104.553,21.11,863.498
pump-253 ,104.553,70.575,800.89
pump-494 ,104.553,37.02,267.469
pump-498 ,104.553,92.446,357.593
pump-663 ,104.553,46.4,698.276
pump-498 ,104.553,20.57,530.763
pump-494 ,104.553,52.859,475.474
pump-253 ,104.553,47.677,792.454
pump-253 ,104.553,41.603,122.833
pump-498 ,104.553,9.475,556.601
pump-663 ,104.553,44.4,215.946
pump-253 ,104.553,54.525,240.319
pump-419 ,104.553,80.996,586.256
pump-663 ,104.553,29.884,603.871
pump-253 ,104.553,54.519,564.402
pump-253 ,104.553,30.873,103.168
pump-419 ,104.553,48.807,700.341
pump-663 ,104.553,9.085,270.371
pump-498 ,104.553,45.216,362.243
pump-253 ,104.553,46.491,1025.997
pump-253 ,104.553,42.404,653.186
pump-419 ,104.553,36.582,687.052
pump-498 ,104.553,84.673,1229.717
pump-253 ,104.553,77.017,701.832
pump-419 ,104.553,51.642,700.867
pump-494 ,104.553,5.833,766.741
pump-494 ,104.553,22.513,704.383
pump-498 ,104.553,32.158,271.219
pump-253 ,104.553,13.797,677.769
pump-253 ,104.553,26.218,433.379
pump-498 ,104.553,19.949,369.523
pump-253 ,104.553,46.914,1364.013
pump-663 ,104.553,16.842,469.962
pump-253 ,104.553,19.54,707.212
pump-494 ,104.553,21.134,528.839
pump-253 ,104.553,39.036,495.547
